Entry Name
ELOV7_HUMAN
SRCRL_HUMAN
FSD2_HUMAN
SPD2B_HUMAN
CBAR1_HUMAN
AML2A_DANRE
SIX1_GORGO
APEX1_GORGO
PDX1_GORGO
APEX1_PANPA
MYC_PANPA
S38A2_PANPA
RTXA_KINKI
MACD2_HUMAN
POL_XMRV6
DHX8_DROME
ZC12D_HUMAN
FRMD3_HUMAN
RN19B_MOUSE
ZEP3_MOUSE
CHD5_MOUSE
CARD9_MOUSE
PRD12_MOUSE
S35D1_MOUSE
SYNG1_MOUSE
TPX2_MOUSE
LGR4_MOUSE
CTSR2_MOUSE
GDAH_MOUSE
TITIN_MOUSE
SCMC2_MOUSE
FOXN4_DANRE
ARI1A_MOUSE
BAZ1B_DANRE
POC1B_DANRE
PIWL2_DANRE
OSTCN_ATEGE
SIX1_LAGLA
OSTCN_MACMU
CCD78_HUMAN
HFM1_HUMAN
NBAS_HUMAN
SYTC2_HUMAN
TM218_HUMAN
TESP1_HUMAN
HYKK_HUMAN
MEIOC_HUMAN
CCD66_HUMAN
TYW5_HUMAN
MBPHL_HUMAN
L_RVFV
OSTCN_MACNE
APEX1_PANTR
PDX1_PANTR
APEX1_PONPY
MYC_PONPY
VM3A2_DEIAC
PA1_POLPI
T131L_HUMAN
M3K7_BOVIN
SSPO_HUMAN
M2_I96A2
POLG_HAVH2
VWA8_HUMAN
ATF1A_DANRE
JAM3B_DANRE
MOG1_DANRE
CEIP2_DANRE
BAG6_DANRE
DRC9_DANRE
COQ8B_DANRE
FCG3A_MACMU
PHOSP_RABVI
L_RABVI
LAMB4_HUMAN
ISPD_HUMAN
F221A_HUMAN
GSAP_HUMAN
GTPBA_HUMAN
WDR91_HUMAN
PRS37_HUMAN
CC14C_HUMAN
MBLC1_HUMAN
HSDHB_COLAA
M2_I77AA
M2_I83A1
M2_I36A0
M2_I80AA
M2_I43A0
M2_I35A3
EME2_HUMAN
PA24A_BOVIN
M2_I54A2
BT2A2_MOUSE
M2_I45A0
M2_I51A0
XIRP2_HUMAN
POTEF_HUMAN
ITM2B_PANTR
TBA1A_PANTR
DDX5_PANTR
RAP1B_PANTR
HS90A_PANTR
ANXA1_PANTR
RBMX_PANTR
EMP2_PANTR
ASAH1_PANTR
GPC3_PANTR
CL18A_HUMAN
VP37C_HUMAN
ODAD3_HUMAN
CFA69_HUMAN
RNSL3_DANRE
VP2_POVWU
LT_POVWU
L_BUNLC
PLM5_PLAVS
AMPL_PLAVS
SYFB_PLAVS
ENT1_PLAVS
SYFA_PLAVS
ADA_PLAVS
POLG_HAVJ8
PSB11_HUMAN
PKS1_SARSH
PSD1_HUMAN
PDES1_HUMAN
UBP20_DANRE
OTO1A_DANRE
DBH_MYCTA
ZDH17_DANRE
5HT3E_HUMAN
CNOT1_HUMAN
CRNS1_HUMAN
MEG11_HUMAN
ARMT1_MOUSE
RBG1L_MOUSE
BDP1_HUMAN
F221B_HUMAN
CC88B_HUMAN
NKX26_HUMAN
JUNO_HUMAN
FA83G_HUMAN
PALM3_HUMAN
RBY1B_HUMAN
PGP_HUMAN
TMM8B_HUMAN
RCCD1_HUMAN
GG6L9_HUMAN
TIKI2_HUMAN
TCAF2_HUMAN
MFS2B_HUMAN
SDHF1_HUMAN
PCARE_HUMAN
OOEP_HUMAN
GGT3_HUMAN
TBAL3_HUMAN
SMHD1_HUMAN
CAST2_HUMAN
MSGN1_HUMAN
MYMK_HUMAN
LIRA5_HUMAN
U119B_HUMAN
WTIP_HUMAN
NKX63_HUMAN
MET15_HUMAN
IRG1_HUMAN
LIPT2_HUMAN
RASFA_HUMAN
PCX2_HUMAN
CO6A6_HUMAN
IFM5_HUMAN
TTL13_HUMAN
S38A8_HUMAN
UBP27_HUMAN
TBB8B_HUMAN
TTLL8_HUMAN
ISDA_STAAE
CHIPS_STAAE
ARO1_AJECN
ZSWM8_HUMAN
MYH7B_HUMAN
BXF_CLOBL
ALL21_BLOTA
RHG32_HUMAN
GH31A_BACO1
BGH5A_BACO1
DIOA3_DIOJA
THS7A_DANRE
TBKB1_HUMAN
SRRM4_HUMAN
TMP2L_NEMVE
PRGR_PANTR
PRGR_PANPA
PRGR_GORGO
PRGR_HYLLA
PRGR_COLGU
TRAF6_PIG
PRGR_SAPAP
SOBP_HUMAN
IT70A_DANRE
HSA_STRGC
PADA_STRGC
ALF_GIAIC
NPMA_ECOLX
MYLK3_DANRE
P121C_HUMAN
TTLL6_DANRE
WTIP_DANRE
XPR1_DANRE
PA2A_TRIGS
NSPC_CAMJ8
UBP16_DANRE
BLD10_CHLRE
WASH1_HUMAN
A2ML1_HUMAN
CLM7_HUMAN
CLCA1_HUMAN
OCAT2_HUMAN
SFI1_HUMAN
ZN785_HUMAN
GBRR3_HUMAN
CRTP1_HUMAN
NEU1B_HUMAN
CENPX_HUMAN
CMI2B_HUMAN
GNAT3_HUMAN
FOXI3_HUMAN
NOTO_HUMAN
BBIP1_HUMAN
SMTL1_HUMAN
CSKMT_HUMAN
VGLL3_HUMAN
HECA2_HUMAN
P20L1_HUMAN
BECN2_HUMAN
MEI4_HUMAN
GRCR1_HUMAN
NUD19_HUMAN
KCNU1_HUMAN
LEUTX_HUMAN
LIP1_MALGO
ARO1_MALGO
CO6A5_HUMAN
C27C1_DANRE
CDK20_DANRE
RP65C_DANRE
RP65B_DANRE
13S_FAGTA
IMA8_HUMAN
NEMO_PIG
MI4GD_HUMAN
BACD1_DANRE
AHRR_HUMAN
PKP2_DANRE
HAOX1_RAT
MYO1G_HUMAN
DESPR_HUMAN
CHD8_DANRE
CSTN2_DANRE
PLXA3_DANRE
SRGP2_DANRE
S15A2_DANRE
MC4R_DANRE
PTPRS_MOUSE
PRPC_ASPFC
HACD1_HUMAN
ESPN_HUMAN
GRIK3_MOUSE
SNX5_RAT
BXB_CLOBK
PHY_MYCA9
NA228_NEMVE
NA225_NEMVE
KARG_METEN
GLYC_CHAVB
PPH6R_CAEEL
ALL21_DERFA
TLR2_BISBI
TLR2_CAPIB
TLR2_GIRCA
TLR2_SHEEP
FIMA1_PORG3
MFA2_PORG3
KGP_PORG3
GP161_MOUSE
MYO9A_HUMAN
UN13D_MOUSE
VWC2L_HUMAN
SMIM1_HUMAN
ZBT42_HUMAN
KDM4E_HUMAN
ODAD2_MOUSE
H2018_AKKM8
CNL_CLINE
FZD5_DANRE
KL40A_DANRE
SART3_DANRE
TXPR2_ALOMR
AON_AZEFE
LEC1_MYTGA
GPER1_DANRE
ASMT_RAT
IQIP1_HUMAN
VCL_CARIL
LNBB_BIFB1
TLR2_PANTR
TLR2_PANPA
TLR2_GORGO
TLR2_MACMU
NDK1_MAIZE
M2_I06A0
YBOX1_DANRE
TRAF6_RAT
SRPX2_RAT
PINK1_RAT
TLR2_BOSIN
OLHYD_STRPZ
TARM1_HUMAN
PA2A2_MACLB
IER2_DANRE
KCJ18_HUMAN
NLEE_ECO27
GPHRA_HUMAN
KCMA1_DANRE
ZD16A_DANRE
LOX3B_DANRE
AML2B_DANRE
CUCIN_ORYSI
CBPO_DANRE
ABCBB_CANLF
POLG_COSAA
RNT2_DANRE
OLHYD_MACCJ
PGLB_CAMLR
POLG_HE71
1433I_PLAF7
RH2B_PLAF7
MANA_CANEN
H2A_ACIGU
PON1A_ANOEM
ADEL_APLDA
H2A1B_MOUSE
H2A1C_MOUSE
H2A1D_MOUSE
H2A1E_MOUSE
H2A1G_MOUSE
H2A1I_MOUSE
H2A1N_MOUSE
H2A1O_MOUSE
PNG1_PANCL
PA2_POROP
RNAG_CYCAE
SCX1_CENBA
GLEC_CHOCI
PA2BD_CRODU
LEC_NARPS
5BPIA_HETMG
TXVE_CRODU
VM2C1_CRODO
THSA_STRE4
POLG_SAFV
ARO1_PARBP
ARO1_PARBD
DHOM_PARBD
ARO1_PARBA
HMR1_BOVIN
PA2A1_MACLB
WASH3_HUMAN
ARO1_UNCRE
ARO1_AJEDR
POLG_WSLV
ARO1_BLAGS
POLG_SALVA
ARO1_COCP7
POLG_HKV1
PF12_PLAF7
PDX1_PLAF7
FENR_PLAF7
PK4_PLAF7
CAPSD_HASVA
PATOX_PHOAA
SCH21_STACH
IBP_LEUSY
CGR2_EGGLE
POLG_BANV
FFAR4_MACFA
PATL2_HUMAN
MCRI1_HUMAN
KBTBD_HUMAN
AK1BF_HUMAN
KLY_TANFA
NS1_HBOC1
SSPH1_SALT1
BSLS_BEABA
ATOH8_DANRE
NCAP_RVFV
KLRF2_HUMAN
EFMT3_MOUSE
RBM24_MOUSE
SPXN_MOUSE
ABCG4_RAT
MYLIP_RAT
OXDD_RAT
DGKQ_RAT
AK1CA_RAT
PLXB3_RAT
DCDC2_RAT
SEM5A_RAT
LYPD6_RAT
AZIN2_RAT
TPF_PELSA
MCIN_HUMAN
PINK1_TRICA
POLG_KFDV
AURK_PATPE
AL11A_OLEEU
STMP1_HUMAN
APY_AEDAL
PRKN_PEDHC
PINK1_PEDHC
BEST2_BOVIN
SCTB1_SALTS
GTPS_ORIVU
PIEZ1_MOUSE
HMP_GIAIC
1433_GIAIC
BIRC5_CAVPO
POLG_HRV15
NALP_NEIMH
GALA_DANRE
UHRF1_DANRE
MY9AA_DANRE
YTHD2_DANRE
MY9AB_DANRE
CLP1_DANRE
STING_DANRE
COBL_DANRE
VPS41_DANRE
G137B_DANRE
NOL9_DANRE
ABCB7_DANRE
LMOD3_DANRE
MYO1D_DANRE
AMR1A_DANRE
LIN41_DANRE
UBIA1_DANRE
FCHO1_DANRE
AGRA2_DANRE
NAGS_DANRE
LGR4_DANRE
TMC2A_DANRE
PRRT2_MOUSE
TALD3_MOUSE
IF140_MOUSE
ZN568_MOUSE
PKHD1_MOUSE
PRD14_MOUSE
ARI1B_MOUSE
PDE8B_MOUSE
KIF23_MOUSE
ARID2_MOUSE
CFA43_MOUSE
CC141_MOUSE
DYH1_MOUSE
OMA1_DANRE
HWA_DANRE
UBP45_DANRE
HARS1_DANRE
KL40B_DANRE
CXR32_DANRE
RHBA_ASPFU
ABR2_ASPFU
VEA_ASPFU
NECA2_RAT
STING_RAT
KPCI_RAT
MEOX1_DANRE
SNXAA_DANRE
DKC1_DANRE
ZD20A_DANRE
RAD54_DANRE
FERM2_DANRE
AMFR_DANRE
NIPLB_DANRE
XRP2_DANRE
TAZ_DANRE
HDA10_DANRE
FXJ1A_DANRE
WDR11_DANRE
UBP13_DANRE
NSMA5_DANRE
CTNB1_DANRE
MELK_DANRE
ADN1A_DANRE
DHI2_DANRE
FXR1_DANRE
RORAA_DANRE
FA53B_DANRE
KIF3B_DANRE
DRC4_DANRE
ZN219_DANRE
LOL2A_DANRE
SPXN1_DANRE
GLCEB_DANRE
DSC2L_DANRE
ALPK2_DANRE
LTK_DANRE
SARM1_DANRE
KDSR_DANRE
ZH15B_DANRE
E2F8_DANRE
TDRD6_DANRE
PNX_DANRE
DDX11_DANRE
PIS4A_DANRE
TXTPB_DANRE
CSTN1_DANRE
BRD4_DANRE
MTA70_DANRE
MCA2B_DANRE
STRA6_DANRE
ABCD1_DANRE
BECN1_DANRE
RENT1_DANRE
MYCB2_DANRE
LOX3A_DANRE
PTGIS_DANRE
DHC3A_DANRE
SMYD5_DANRE
KRIT1_DANRE
GCR2_ARATH
TPIS_PROCL
SO1BT_HUMAN
ORF50_HHV8P
ORF45_HHV8P
VIRF1_HHV8P
NIPLA_DANRE
TRNT1_DANRE
TOP4A_OXYTA
PA2A2_VIPRE
PA2B_VIPRE
ADAM3_MOUSE
HACE1_DANRE
TPP1_DANRE
ALK_DANRE
PCD19_DANRE
P2X4A_DANRE
MRP2A_DANRE
LATA_LATHA
EZH2_CHATD
POLG_TMUV
RACK1_RABIT
RS27A_RABIT
GNPAT_RABIT
SLN14_RABIT
SERB1_RABIT
NOD2_RABIT
RL23_RABIT
NAAA_RABIT
TEBP_RABIT
RSSA_RABIT
RS6_RABIT
RS3_RABIT
RS27_RABIT
CSA1_CANAL
PGA47_CANAL
CHIT_PUNGR
SUMO5_HUMAN
S2611_CAVPO
POLG_JAEVM
PCTA_PSEAE
PSTS_PSEAE
AGASK_MEDGN
PGM_SCHMA
TEKT5_MOUSE
MMPC_CAEEL
MRT2_CAEEL
DYF2_CAEEL
ATX2_CAEEL
LIN35_CAEEL
PTEN_CAEEL
FLD1_CAEEL
BIR1_CAEEL
HMT1_CAEEL
ADA10_CAEEL
UN103_CAEEL
RYK_CAEEL
SZY20_CAEEL
SUSB_BACTN
SUSF_BACTN
SUSE_BACTN
MOT8_DANRE
CLAHY_LACPN
NAAA_CAVPO
APOA1_CAVPO
BUCKY_DANRE
TM250_HUMAN
LI601_CANLF
DSG21_DANRE
LEC_CREGR
TSP14_CAEEL
PKD2_ORYLA
RBP2_PANTR
PDE9A_PANTR
TGR3L_HUMAN
BIPA_SALTY
AOXA_CAVPO
NDB4D_VAEMS
COTH3_RHIO9
VKT_MACLN
TBC8_CAEEL
PTPB_MYCTU
L_HTRV
GP_HTRV
OXLA_LACMT
CAS9_STAAU
CRZ1_CRYNH
PUR9_CRYNH
ATM1_CRYNH
CHS3_CRYNH
FOMT4_OCIBA
FOMT3_OCIBA
FOMT1_OCIBA
FOMT5_OCIBA
FOMT2_OCIBA
CFM6_MARBU
CFM9_MARBU
CFM1_MARBU
CFM8_MARBU
VSP_BOTBA
SIM22_HUMAN
ATAA_ACIS5
TRLF_DESRO
IFNL4_HUMAN
NCAP_MERS1
SPIKE_MERS1
R1A_MERS1
R1AB_MERS1
A1O_LOXGA
MALA_MALAU
MIDUO_HUMAN
DEP23_DERPT
B4GA1_DANRE
DCDC1_HUMAN
SPXN_RAT
JAP_RHIAP
VAE2_GLOHA
DNS2A_HUMAN
ADAS_HUMAN
UBXN8_HUMAN
KIF2A_HUMAN
SGK1_HUMAN
KITM_HUMAN
FZD9_HUMAN
DX39A_HUMAN
PDLI1_HUMAN
BACH_HUMAN
GPR25_HUMAN
MYO1C_HUMAN
MYO1F_HUMAN
SNP23_HUMAN
HAX1_HUMAN
EYA2_HUMAN
PLM_HUMAN
AIP_HUMAN
CCL24_HUMAN
GTPB1_HUMAN
KCNK1_HUMAN
LEG9_HUMAN
STXB3_HUMAN
MASP2_HUMAN
AP4M1_HUMAN
ARVC_HUMAN
RB27B_HUMAN
HRK_HUMAN
AP3B1_HUMAN
ST2B1_HUMAN
TLR4_HUMAN
RHOD_HUMAN
APBB1_HUMAN
LEG8_HUMAN
NDUS8_HUMAN
HYAS3_HUMAN
TR10A_HUMAN
IKBE_HUMAN
GRM8_HUMAN
PSD11_HUMAN
PSD12_HUMAN
PSMD9_HUMAN
RN103_HUMAN
BMR1B_HUMAN
SIRB1_HUMAN
ATOX1_HUMAN
AGRP_HUMAN
PAR3_HUMAN
MEN1_HUMAN
CBX4_HUMAN
GET1_HUMAN
PGRC1_HUMAN
SPT5H_HUMAN
TAF4_HUMAN
GPR31_HUMAN
DFFA_HUMAN
RFXAP_HUMAN
HIP1_HUMAN
LFTY2_HUMAN
TULP1_HUMAN
CLIC1_HUMAN
TR11B_HUMAN
EIF3F_HUMAN
CACB4_HUMAN
WWP2_HUMAN
CDC7_HUMAN
UPK1A_HUMAN
BMAL1_HUMAN
PK3CD_HUMAN
ODPX_HUMAN
S28A1_HUMAN
ST1C2_HUMAN
MATN2_HUMAN
EAA5_HUMAN
FOXE1_HUMAN
LORF2_HUMAN
QSOX1_HUMAN
DCTN6_HUMAN
ACATN_HUMAN
WASL_HUMAN
PDE2A_HUMAN
FOXN3_HUMAN
IPO5_HUMAN
RPOM_HUMAN
EF2K_HUMAN
CCRL2_HUMAN
SAP18_HUMAN
EMAL1_HUMAN
IF2B3_HUMAN
DNM1L_HUMAN
RTCA_HUMAN
P3C2A_HUMAN
PLK4_HUMAN
SYT5_HUMAN
GFRA2_HUMAN
LST1_HUMAN
P85B_HUMAN
GOLI4_HUMAN
MANBA_HUMAN
TRAF5_HUMAN
AGRIN_HUMAN
PLOD2_HUMAN
MEIS1_HUMAN
EXOC5_HUMAN
ELL2_HUMAN
NPT4_HUMAN
BT3A3_HUMAN
BT3A1_HUMAN
NR5A2_HUMAN
NDUA4_HUMAN
PSDE_HUMAN
ZN593_HUMAN
BIN1_HUMAN
CLD5_HUMAN
IMA4_HUMAN
STK25_HUMAN
USP9Y_HUMAN
BCL9_HUMAN
FAAH1_HUMAN
KRIT1_HUMAN
UPK2_HUMAN
NCHL1_HUMAN
PESC_HUMAN
DLL1_HUMAN
CAC1A_HUMAN
RCAS1_HUMAN
SDCB1_HUMAN
PITM1_HUMAN
MPP10_HUMAN
NOP56_HUMAN
DDX3X_HUMAN
CXCR6_HUMAN
RNT2_HUMAN
CCL21_HUMAN
MFNG_HUMAN
ACKR2_HUMAN
GBRP_HUMAN
PODXL_HUMAN
FCN1_HUMAN
CCN1_HUMAN
PEX12_HUMAN
NPT3_HUMAN
PIR_HUMAN
CCL22_HUMAN
PEX7_HUMAN
IMA3_HUMAN
SARCO_HUMAN
TRI38_HUMAN
NFIB_HUMAN
E2F3_HUMAN
PPP6_HUMAN
WN10B_HUMAN
NDKM_HUMAN
EST2_HUMAN
P3C2B_HUMAN
MA2B1_HUMAN
WNT7A_HUMAN
F16P2_HUMAN
UBE2C_HUMAN
ACACB_HUMAN
PDXK_HUMAN
SCD_HUMAN
ERCC3_DICDI
EXT1_CAEEL
EXT2_CAEEL
ALL3_AEDAE
MOF_DROME
PSN_DROME
PTPR2_MACNE
MA1A1_PIG
MCP_PIG
EIF3F_ARATH
AHPR_MYCTU
AMACR_MYCTU
SBOA_BACSU
TECTA_MOUSE
ESR2_MOUSE
EFNA3_MOUSE
KMT2B_MOUSE
SCN9A_RAT
LEG9_MOUSE
ERR1_MOUSE
PLM_RAT
KNG1_MOUSE
GDF8_MOUSE
NTCP_MOUSE
THYG_MOUSE
MATN2_MOUSE
OGG1_MOUSE
FPRS1_MOUSE
GLU2B_MOUSE
PRDX4_MOUSE
WASL_RAT
RO60_MOUSE
PKN2_RAT
5HT1B_CAVPO
IKZF3_MOUSE
FAAH1_MOUSE
S22A1_MOUSE
HPS1_MOUSE
LBR_RAT
S15A4_RAT
NR2F6_RAT
REG3G_MOUSE
WRN_MOUSE
PTGDS_MOUSE
CASQ1_MOUSE
GSH0_MOUSE
VGP_EBOG4
GAG_HV192
POL_HV192
TAT_HV192
ENV_HV192
NEF_HV192
CAPSD_HASV1
PTN1_CHICK
CATA_CANAL
TERT_SCHPO
DDB1_SCHPO
ERG5_SCHPO
DCP2_SCHPO
DXO_SCHPO
EDC4L_SCHPO
RFC3_SCHPO
MDB1_SCHPO
ARP1_ASPFU
DLGP1_HUMAN
SH2B2_HUMAN
CLD4_HUMAN
PLPP1_HUMAN
PLPP3_HUMAN
ARI1A_HUMAN
BHE40_HUMAN
SOCS2_HUMAN
NRG2_HUMAN
SOCS7_HUMAN
NCKP5_HUMAN
AGRB1_HUMAN
CDKA1_HUMAN
AQP7_HUMAN
DHSD_HUMAN
PTPRT_HUMAN
C2C2L_HUMAN
NEMP1_HUMAN
ASTN1_HUMAN
FCHO1_HUMAN
CUX2_HUMAN
TXND9_HUMAN
DPYL4_HUMAN
SOCS3_HUMAN
SOCS6_HUMAN
G3PT_HUMAN
HSPB6_HUMAN
RHG33_HUMAN
ACPM_HUMAN
C56D2_HUMAN
DC1I1_HUMAN
CTRO_HUMAN
COPE_HUMAN
RFXK_HUMAN
NCAN_HUMAN
CTDS2_HUMAN
UTY_HUMAN
GBGT2_HUMAN
BORG1_HUMAN
AP3D1_HUMAN
CCS_HUMAN
CXL11_HUMAN
CDX4_HUMAN
ZN195_HUMAN
LCE2B_HUMAN
ENPP3_HUMAN
ABLM1_HUMAN
DVL1_HUMAN
DVL2_HUMAN
IDLC_HUMAN
CHD1_HUMAN
CHD2_HUMAN
KCNK3_HUMAN
GOSR2_HUMAN
IRS4_HUMAN
TOR1A_HUMAN
TOR1B_HUMAN
STX16_HUMAN
TMG2_HUMAN
ADA10_HUMAN
ABCD4_HUMAN
EI24_HUMAN
ENC1_HUMAN
PTGES_HUMAN
KMT2D_HUMAN
ITBP1_HUMAN
TRDMT_HUMAN
APAF_HUMAN
RIOK3_HUMAN
IMPA2_HUMAN
MP2K7_HUMAN
ACOT8_HUMAN
CDIPT_HUMAN
PDCD5_HUMAN
ANM5_HUMAN
NHRF1_HUMAN
TERT_HUMAN
H17B6_HUMAN
CHK1_HUMAN
TR10B_HUMAN
GBRD_HUMAN
MEIS2_HUMAN
ZN213_HUMAN
FPGT_HUMAN
TPP1_HUMAN
GNB5_HUMAN
TCRG1_HUMAN
NDC80_HUMAN
KIF3C_HUMAN
NRP1_HUMAN
TNPO2_HUMAN
TNF11_HUMAN
APOL1_HUMAN
HS3S1_HUMAN
GDF8_HUMAN
UN13B_HUMAN
SH21B_HUMAN
TR10C_HUMAN
RPC1_HUMAN
TAAR5_HUMAN
RASM_HUMAN
CPLX1_HUMAN
PHX2A_HUMAN
CAN9_HUMAN
TSN4_HUMAN
PSA7_HUMAN
RGRF2_HUMAN
SCAM3_HUMAN
PPE1_HUMAN
PPE2_HUMAN
PAHX_HUMAN
TR13B_HUMAN
OPLA_HUMAN
FFAR1_HUMAN
FFAR3_HUMAN
AIM2_HUMAN
ZNT4_HUMAN
BACH1_HUMAN
BCKD_HUMAN
IFIT3_HUMAN
MGST3_HUMAN
GEMI2_HUMAN
T4S5_HUMAN
IRF6_HUMAN
KLF11_HUMAN
WNT9A_HUMAN
WNT9B_HUMAN
TX1B3_HUMAN
GIPC1_HUMAN
LIN7A_HUMAN
PCD17_HUMAN
IKKB_HUMAN
RGS12_HUMAN
TIM23_HUMAN
FSCN2_HUMAN
HAT1_HUMAN
NCTR3_HUMAN
UB2L6_HUMAN
CSKP_HUMAN
PLD2_HUMAN
EREG_HUMAN
TFEC_HUMAN
QCR8_HUMAN
ML12B_HUMAN
CASQ2_HUMAN
LECT2_HUMAN
HGS_HUMAN
AURKA_HUMAN
RAB7L_HUMAN
CLGN_HUMAN
VP26C_HUMAN
MYPT1_HUMAN
S27A2_HUMAN
GAK_HUMAN
AZIN1_HUMAN
ZN263_HUMAN
HNRDL_HUMAN
XPO1_HUMAN
BTAF1_HUMAN
AT2A1_HUMAN
PI51B_HUMAN
SYN3_HUMAN
ARHGA_HUMAN
ZN609_HUMAN
ZN646_HUMAN
PDZD2_HUMAN
SPTN2_HUMAN
MAST4_HUMAN
SC16A_HUMAN
PLXB2_HUMAN
AREL1_HUMAN
TCPR2_HUMAN
SEM3E_HUMAN
SR140_HUMAN
SET1A_HUMAN
N4BP3_HUMAN
KDM6B_HUMAN
PER2_HUMAN
SYNJ2_HUMAN
ZBT39_HUMAN
SYNEM_HUMAN
ZBTB5_HUMAN
KIF3B_HUMAN
PUR4_HUMAN
MCF2L_HUMAN
ATS3_HUMAN
DCLK1_HUMAN
CE290_HUMAN
SNPH_HUMAN
ERC2_HUMAN
ANR28_HUMAN
ARHGB_HUMAN
MRPP3_HUMAN
SMAD7_HUMAN
IKKA_HUMAN
LSM1_HUMAN
FYB1_HUMAN
NPC1_HUMAN
TBX3_HUMAN
PLCB_HUMAN
DEGS1_HUMAN
ANGP2_HUMAN
SCAM1_HUMAN
SCAM2_HUMAN
NPFF_HUMAN
IMA6_HUMAN
ARC1B_HUMAN
ARPC2_HUMAN
ARPC3_HUMAN
MUSK_HUMAN
MDM4_HUMAN
BET1_HUMAN
ZBT7B_HUMAN
RPAC1_HUMAN
PLS1_HUMAN
TIF1A_HUMAN
LRAD4_HUMAN
AXIN1_HUMAN
PGRC2_HUMAN
TBXT_HUMAN
CETN3_HUMAN
CTDSL_HUMAN
VILL_HUMAN
EPHB6_HUMAN
SMAD9_HUMAN
ADEC1_HUMAN
UBD_HUMAN
ZBT22_HUMAN
RGL2_HUMAN
PFD6_HUMAN
WDR46_HUMAN
GSTA4_HUMAN
NKRF_HUMAN
GNPAT_HUMAN
KMO_HUMAN
LAMA5_HUMAN
ZN185_HUMAN
MATN3_HUMAN
CASC3_HUMAN
NDUA1_HUMAN
VGF_HUMAN
OBRG_HUMAN
S22A2_HUMAN
S22A1_HUMAN
CLIC2_HUMAN
ACOX3_HUMAN
RER1_HUMAN
NPHP1_HUMAN
SURF4_HUMAN
DFB4A_HUMAN
MK13_HUMAN
ATX7_HUMAN
SHOX_HUMAN
SPTC1_HUMAN
SPTC2_HUMAN
TELT_HUMAN
FANCG_HUMAN
OGT1_HUMAN
LX15B_HUMAN
PPM1D_HUMAN
GRM6_HUMAN
SIVA_HUMAN
PMM2_HUMAN
RA51B_HUMAN
RPC7_HUMAN
INP4B_HUMAN
VA0E1_HUMAN
TRI18_HUMAN
HMGB3_HUMAN
P73_HUMAN
FOXN1_HUMAN
GPR37_HUMAN
PPM1G_HUMAN
SHIP2_HUMAN
FANCA_HUMAN
EIF3D_HUMAN
EIF3H_HUMAN
MOT5_HUMAN
